tchStrt;tchEnd;duration;dist2prev;xMean;yMean;MMean;xMax;yMax;MMax;xMin;yMin;MMin;relocationX;relocationY;distanceX;distanceY;distance;averagespeedx;averagespeedy;averagespeed;averageAccelerationX;averageAccelerationY;averageAcceleration;avrAngVX;avrAngVY;averageAngularAccelerationx;averageAngularAccelerationY;dist2start;wj1;wj2;angleM;STKW;Emotion;Valence;Arousal
27775,1822000;27775,2683700;0,0861740;0,0000000;930,6250000;1693,3750000;57,0000000;1037,0000000;1961,0000000;57,0000000;822,0000000;1471,0000000;1471,0000000;215,0000000;490,0000000;215,0000000;490,0000000;535,0934498;2494,9520740;5686,1698420;6234,8342840;649,8479820;1160,4428250;6234,8342840;13026,4253100;13040,9191400;2854,1893490;2842,5837670;0,0000000;0,3332703;0,3378187;170,8506712;0,0000000;2,0000000;-0,4865800;-0,4865800
27775,7962500;27775,8697400;0,0734880;0,5278800;1228,7142860;1559,7142860;55,7142857;1280,0000000;1682,0000000;60,0000000;1205,0000000;1494,0000000;1494,0000000;75,0000000;188,0000000;75,0000000;188,0000000;202,4080038;1020,5747880;2558,2408010;2766,9715180;517,0912258;1088,6131070;2766,9715180;13101,9880500;13108,0533300;1414,8687270;1278,7931700;0,6140540;-0,0104051;0,0124482;0,1822943;1,0000000;2,0000000;-0,5610200;-0,5610200
27776,3097900;27776,3709000;0,0611130;0,4400490;303,1666667;1047,0000000;59,0000000;393,0000000;1130,0000000;59,0000000;244,0000000;1003,0000000;1003,0000000;149,0000000;127,0000000;149,0000000;127,0000000;195,7804893;2438,1064580;2078,1175850;3251,9755150;769,0671379;965,4247050;3251,9755150;13350,2119700;13364,6641800;1292,1873170;1038,7594460;1,1275910;0,0895500;0,0525887;167,5926414;2,0000000;2,0000000;-0,6765600;-0,6765600
27776,7484900;27776,8470300;0,0985400;0,3775880;1028,3333330;1441,6666670;57,6666667;1164,0000000;1655,0000000;61,0000000;947,0000000;1331,0000000;1331,0000000;217,0000000;324,0000000;217,0000000;324,0000000;389,9551256;2202,1514110;3288,0048710;3974,0903820;598,7416278;1024,9644810;3974,0903820;13154,5935000;13167,5595500;1810,9471280;1643,6293280;1,5662920;0,3330779;0,3346266;0,4990603;3,0000000;2,0000000;-0,5691700;-0,5691700
27777,9008500;27777,9867500;0,0858990;1,0538240;1067,5000000;936,1250000;68,8750000;1082,0000000;1102,0000000;70,0000000;1054,0000000;857,0000000;857,0000000;28,0000000;245,0000000;26,0000000;245,0000000;246,5948094;349,2473719;2852,1868710;2894,6824800;256,1147394;1012,8173790;2894,6824800;13419,3471000;13420,9034500;1414,1002510;1425,8830310;2,7186560;-0,8698088;0,4326249;165,2082623;4,0000000;2,0000000;-0,5075800;-0,5075800
27778,5147000;27778,6133700;0,0986650;0,5279510;476,6666667;1351,4444440;58,6666667;588,0000000;1558,0000000;61,0000000;354,0000000;1156,0000000;1156,0000000;234,0000000;402,0000000;234,0000000;402,0000000;465,1451386;2371,6616830;4074,3931480;4730,1436990;587,8477677;871,6363452;4730,1436990;13199,8932300;13213,5537300;2006,2906550;2036,6973650;3,3325060;0,5064723;0,3312518;0,5208627;4,0000000;2,0000000;-0,5522300;-0,5522300
27778,7906700;27778,9016300;0,1109600;0,1772990;337,4000000;773,1000000;77,3000000;542,0000000;1076,0000000;84,0000000;241,0000000;626,0000000;626,0000000;301,0000000;450,0000000;301,0000000;450,0000000;541,3880309;2712,6892570;4055,5155010;4882,8719350;901,2256669;1243,6914200;4882,8719350;13486,7232700;13502,8671000;2225,6412850;2027,4828770;3,6084700;0,0054815;0,5011723;175,6197754;4,0000000;2,0000000;-0,4899400;-0,4899400
27779,2794800;27779,3779400;0,0984630;0,3778530;993,6666667;1057,6666670;60,6666667;1051,0000000;1329,0000000;66,0000000;937,0000000;914,0000000;914,0000000;114,0000000;415,0000000;114,0000000;415,0000000;430,3730940;1157,7953140;4214,7811870;4473,8539580;558,5854585;1320,2929020;4473,8539580;13354,4700900;13360,8250300;2111,9686430;2107,0191850;4,0972830;0,3365562;0,3992012;0,2757530;4,0000000;2,0000000;-0,4587500;-0,4587500
27780,6318900;27780,7684500;0,1365610;1,2539500;418,1666667;948,1666667;59,7500000;627,0000000;1275,0000000;63,0000000;265,0000000;736,0000000;736,0000000;362,0000000;539,0000000;362,0000000;539,0000000;649,2803709;2650,8300320;3946,9541080;4767,0335850;607,7869963;805,5008385;4767,0335850;13400,7462400;13416,2608500;2049,8657710;1973,0720410;5,4496960;0,5073021;0,5990942;173,6334293;4,0000000;2,0000000;-0,4651000;-0,4651000
27780,9580100;27781,1193400;0,1613280;0,1895600;639,5000000;1513,2142860;39,0000000;654,0000000;1707,0000000;39,0000000;589,0000000;1435,0000000;1435,0000000;65,0000000;272,0000000;-65,0000000;272,0000000;279,6587206;402,9058812;1686,0061490;1743,0068840;130,1695924;409,1044332;1743,0068840;13136,4660300;13133,9062600;805,7004364;842,8907722;5,7758170;-0,8824699;0,7084880;171,1851608;4,0000000;2,0000000;-0,4175800;-0,4175800
27781,6595900;27781,7708600;0,1112700;0,5402470;856,5000000;1694,1000000;53,3000000;898,0000000;1939,0000000;56,0000000;795,0000000;1563,0000000;1563,0000000;103,0000000;376,0000000;-103,0000000;376,0000000;389,8525362;925,6762829;3379,1677900;3518,1337720;251,6401546;943,6505797;3518,1337720;13049,3078300;13043,8016300;1657,7439650;1689,1997390;6,4773920;0,4463437;0,5468053;171,3602136;4,0000000;2,0000000;-0,3401400;-0,3401400
27782,0987200;27782,1596500;0,0609250;0,3278640;1117,0000000;1850,0000000;65,0000000;1117,0000000;1850,0000000;65,0000000;1117,0000000;1850,0000000;1850,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;12966,0647200;12966,0586100;0,5000000;0,5015921;6,9165260;NaN;NaN;NaN;4,0000000;2,0000000;-0,3967800;-0,3967800
27782,6373000;27782,7234500;0,0861500;0,4776560;831,6250000;1489,7500000;57,0000000;854,0000000;1618,0000000;57,0000000;823,0000000;1430,0000000;1430,0000000;31,0000000;188,0000000;31,0000000;188,0000000;190,5387100;359,8374927;2182,2402790;2213,8099900;150,8995937;812,5362739;2213,8099900;13144,2466400;13146,4592300;1143,0014050;1090,9119850;7,4551070;-0,9038656;0,3453175;175,1645491;4,0000000;2,0000000;-0,4068300;-0,4068300
27782,9757000;27783,0243200;0,0486210;0,2522490;1045,0000000;1924,6000000;59,0000000;1100,0000000;1978,0000000;59,0000000;997,0000000;1839,0000000;1839,0000000;103,0000000;139,0000000;103,0000000;-139,0000000;173,0028901;2118,4261940;2858,8470000;3707,6940090;781,5552950;1028,3622300;3707,6940090;12917,0000600;12929,1939400;1470,7993970;1429,9235100;7,7935060;0,5125368;0,5651364;0,2159950;5,0000000;2,0000000;-0,4293300;-0,4293300
27783,6904200;27783,7763500;0,0859260;0,6660970;824,5000000;1636,8750000;66,0000000;835,0000000;1641,0000000;66,0000000;822,0000000;1619,0000000;1619,0000000;13,0000000;22,0000000;13,0000000;-22,0000000;25,5538647;151,2929730;256,0342620;297,5626574;93,1033680;128,0171310;297,5626574;13072,4293600;13073,4232100;134,1893490;128,5168633;8,5082240;NaN;0,7792361;NaN;5,0000000;2,0000000;-0,3973500;-0,3973500
27784,0413600;27784,0899300;0,0485680;0,2650120;996,6000000;1765,4000000;59,0000000;1014,0000000;1776,0000000;59,0000000;986,0000000;1749,0000000;1749,0000000;28,0000000;27,0000000;28,0000000;-27,0000000;38,8973007;576,5112831;555,9215944;801,9650512;247,0762642;226,4865755;801,9650512;13006,0328900;13009,3267800;247,3211991;278,4596854;8,8591620;0,3336960;0,2059271;0,0594245;6,0000000;2,0000000;-0,4371500;-0,4371500
27784,8060700;27784,8666600;0,0605850;0,7161450;684,0000000;1683,3333330;61,0000000;716,0000000;1697,0000000;61,0000000;670,0000000;1655,0000000;1655,0000000;46,0000000;42,0000000;46,0000000;-42,0000000;62,2896460;759,2638442;693,2409012;1033,8446310;297,1032434;247,5860362;1033,8446310;13046,1683600;13050,7456400;280,8938434;347,1251547;9,6238750;NaN;0,6409781;166,4220259;5,0000000;2,0000000;-0,5697400;-0,5697400
27785,3196000;27785,3806600;0,0610560;0,4529450;881,8333333;1590,0000000;62,0000000;907,0000000;1623,0000000;65,0000000;857,0000000;1557,0000000;1557,0000000;50,0000000;66,0000000;48,0000000;-57,0000000;82,8009662;851,6771488;1228,3805030;1510,5792710;589,6226415;999,0828092;1510,5792710;13093,7584200;13097,6689400;622,6747248;614,4892230;10,1374050;0,4714837;-0,7980960;154,5008491;5,0000000;2,0000000;-0,6781600;-0,6781600
27785,9708000;27786,0447000;0,0739050;0,5901400;747,7142857;1802,7142860;65,0000000;784,0000000;1835,0000000;71,0000000;729,0000000;1744,0000000;1744,0000000;55,0000000;91,0000000;55,0000000;-91,0000000;106,3296760;744,1986334;1231,3104660;1440,4551310;419,4574116;649,4824437;1440,4551310;12987,3254400;12991,6406900;602,4541844;616,1550437;10,7886010;0,6429012;0,7595362;0,1158501;4,0000000;2,0000000;-0,6432500;-0,6432500
27786,4852700;27786,5457800;0,0605060;0,4405710;971,0000000;610,0000000;90,5000000;971,0000000;610,0000000;91,0000000;971,0000000;610,0000000;610,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;13588,2578600;13588,2517800;0,5000000;0,4999174;11,3030770;NaN;NaN;NaN;5,0000000;2,0000000;-0,6335500;-0,6335500
27786,8483900;27786,9343200;0,0859310;0,3026060;990,7500000;1842,6250000;59,8750000;1090,0000000;1933,0000000;64,0000000;936,0000000;1797,0000000;1797,0000000;154,0000000;136,0000000;154,0000000;136,0000000;205,4555913;1792,1355510;1582,6651620;2396,8378870;733,1463616;570,2249479;2396,8378870;12961,7270600;12972,1271600;936,4428495;791,1229708;11,6661890;-0,9075799;0,3399914;174,3874410;5,0000000;2,0000000;-0,6221700;-0,6221700
27787,8256300;27787,8988300;0,0732070;0,8913100;934,0000000;1748,5714290;81,1428571;934,0000000;1803,0000000;95,0000000;934,0000000;1729,0000000;1729,0000000;0,0000000;74,0000000;0,0000000;74,0000000;74,0000000;0,0000000;1010,8322970;1010,8322970;0,0000000;409,7968774;1010,8322970;13019,6455400;13019,6394100;505,4267147;505,4313795;12,6434300;NaN;0,0560333;0,0052729;4,0000000;2,0000000;-0,6377600;-0,6377600
27788,3763700;27788,4753000;0,0989300;0,4775390;1032,7777780;1846,7777780;61,0000000;1117,0000000;1986,0000000;61,0000000;823,0000000;1575,0000000;1575,0000000;294,0000000;411,0000000;-294,0000000;-411,0000000;505,3286060;2971,7982410;4154,4526430;5178,3397920;1142,2217730;1253,4115030;5178,3397920;12988,9632000;12970,8181300;2406,2414330;2077,7284190;13,1941760;0,9793450;0,9855443;0,6785351;4,0000000;2,0000000;-0,6792400;-0,6792400
27788,7280300;27788,8639800;0,1359510;0,2527310;796,7500000;1451,3333330;35,3333333;854,0000000;1733,0000000;37,0000000;750,0000000;1212,0000000;1212,0000000;104,0000000;521,0000000;104,0000000;-521,0000000;531,2786463;764,9815007;3832,2630950;3927,5522800;257,4456973;1272,5173040;3927,5522800;13164,3357800;13168,7254300;1909,1842690;1916,6330040;13,5458370;0,9378485;0,9268616;171,6532133;5,0000000;2,0000000;-0,7075200;-0,7075200
27789,0038100;27789,0774100;0,0736060;0,1398240;901,5714286;1430,0000000;58,0000000;926,0000000;1453,0000000;58,0000000;879,0000000;1402,0000000;1402,0000000;47,0000000;51,0000000;47,0000000;-51,0000000;69,3541635;638,5349021;692,8782980;947,1503082;407,5754694;380,4037714;947,1503082;13176,0919600;13179,5144000;387,5278782;346,9406434;13,8216120;0,6102539;0,7431273;0,0985007;5,0000000;1,0000000;0,0792750;0,0792750
27789,4799300;27789,5785100;0,0985770;0,4025140;647,1111111;1280,8888890;39,0000000;750,0000000;1456,0000000;39,0000000;574,0000000;1157,0000000;1157,0000000;176,0000000;299,0000000;176,0000000;-299,0000000;346,9538874;1785,4063320;3033,1618940;3813,7336740;456,4959372;1785,4063320;3813,7336740;13243,9592200;13254,3141600;1466,2330610;1517,0799730;14,2977320;0,8935312;0,4907822;0,3653653;5,0000000;2,0000000;-0,6924800;-0,6924800
27789,8808600;27789,9670000;0,0861340;0,3023560;479,2500000;1573,1250000;41,0000000;534,0000000;1712,0000000;41,0000000;463,0000000;1431,0000000;1431,0000000;71,0000000;281,0000000;70,0000000;-281,0000000;289,8309852;835,9068429;3262,3586510;3578,2586930;394,7337869;1486,0566100;3578,2586930;13103,1496500;13108,3934800;1469,1418840;1631,6810550;14,6986650;0,9802048;0,7282415;143,6156995;5,0000000;2,0000000;-0,6404400;-0,6404400
27790,2575100;27790,3432700;0,0857640;0,2905140;775,1250000;1011,1250000;63,2500000;828,0000000;1176,0000000;67,0000000;711,0000000;879,0000000;879,0000000;117,0000000;297,0000000;117,0000000;-297,0000000;319,2146613;1364,2087590;3462,9914650;3847,0109410;443,0763491;2028,8232830;3847,0109410;13381,6503400;13389,5817000;1807,6398490;1731,9950910;15,0753130;0,6214015;0,6679906;166,2474561;6,0000000;2,0000000;-0,6091100;-0,6091100
27790,6082300;27790,6817100;0,0734770;0,2649610;967,0000000;1186,0000000;57,4285714;1014,0000000;1272,0000000;60,0000000;926,0000000;1095,0000000;1095,0000000;88,0000000;177,0000000;88,0000000;-177,0000000;197,6689151;1197,6536880;2408,9170760;2696,0742550;544,3880398;1292,9215940;2696,0742550;13295,6797800;13302,3164900;1259,2267580;1204,9585580;15,4260380;0,7286104;0,5783880;0,1762589;7,0000000;2,0000000;-0,6574200;-0,6574200
27790,8718300;27790,9700600;0,0982240;0,1901210;1280,6666670;908,3333333;72,3333333;1371,0000000;1033,0000000;73,0000000;1243,0000000;866,0000000;866,0000000;128,0000000;167,0000000;128,0000000;167,0000000;210,4115016;1303,1438350;1700,1954720;2169,0642890;468,3173155;733,0184069;2169,0642890;13433,4607000;13441,2878700;982,2036162;849,9828454;15,6896360;-0,9941447;0,3545202;0,2890091;7,0000000;2,0000000;-0,7043600;-0,7043600
27791,1728000;27791,2712600;0,0984630;0,2027440;1282,1111110;1200,4444440;71,4444444;1347,0000000;1392,0000000;74,0000000;1246,0000000;1114,0000000;1114,0000000;101,0000000;278,0000000;101,0000000;278,0000000;295,7786334;1025,7660240;2823,3955900;3018,3397560;324,9951759;985,1416268;3018,3397560;13289,3889800;13295,3828100;1482,4182330;1411,4561610;15,9906040;0,0251101;0,3763306;0,2451925;8,0000000;2,0000000;-0,7164900;-0,7164900
27791,4612700;27791,5345400;0,0732660;0,1900100;959,0000000;1769,1428570;76,4285714;1017,0000000;1883,0000000;79,0000000;932,0000000;1716,0000000;1716,0000000;85,0000000;167,0000000;85,0000000;167,0000000;187,3872995;1160,1561430;2279,3655990;2558,2763460;600,5514154;1132,8583520;2558,2763460;13004,3204800;13011,1715100;1289,4865690;1139,5203030;16,2790770;-0,9999863;0,0001013;0,1998186;8,0000000;2,0000000;-0,6782900;-0,6782900
27791,7237600;27791,7850300;0,0612650;0,1892230;729,1666667;1972,5000000;67,0000000;792,0000000;1977,0000000;67,0000000;704,0000000;1971,0000000;1971,0000000;88,0000000;6,0000000;88,0000000;6,0000000;88,2043083;1436,3829270;97,9351995;1440,6571810;620,2562638;65,2901330;1440,6571810;12900,7106300;12909,6211600;358,7985718;48,8719334;16,5415660;NaN;0,2649803;179,4154336;9,0000000;2,0000000;-0,6017100;-0,6017100
27792,2758000;27792,3614400;0,0856440;0,4907730;852,6250000;985,6250000;83,7500000;981,0000000;1077,0000000;90,0000000;733,0000000;954,0000000;954,0000000;248,0000000;123,0000000;248,0000000;120,0000000;276,8266606;2895,7078140;1471,2063890;3517,2161800;560,4595769;653,8695063;3517,2161800;13386,4719600;13403,3408300;746,7794358;735,3945636;17,0936040;0,4391170;0,3241304;134,5912167;8,0000000;2,0000000;-0,5706200;-0,5706200
27792,5391100;27792,6501100;0,1110000;0,1776700;1192,4000000;1291,0000000;73,8000000;1403,0000000;1549,0000000;77,0000000;1047,0000000;1153,0000000;1153,0000000;356,0000000;396,0000000;356,0000000;396,0000000;532,4960094;3207,2072070;3567,5675680;4858,0535030;846,8468468;981,9819820;4858,0535030;13232,2475000;13250,7913200;1918,4189190;1783,3983420;17,3569180;0,3370881;0,5048062;165,0162937;8,0000000;2,0000000;-0,5737200;-0,5737200
27793,1456900;27793,2436700;0,0979850;0,4955750;765,3333333;1003,6666670;40,7777778;935,0000000;1124,0000000;45,0000000;615,0000000;949,0000000;949,0000000;320,0000000;175,0000000;320,0000000;175,0000000;364,7259245;3265,8059910;1785,9876510;3887,4472020;540,8991172;632,7499107;3887,4472020;13375,5698000;13394,7581200;969,0361535;892,6202174;17,9634930;0,5318819;0,3323258;0,6949410;8,0000000;2,0000000;-0,6176500;-0,6176500
27793,4591500;27793,5447300;0,0855850;0,2154710;1066,2500000;636,2500000;91,8750000;1197,0000000;799,0000000;101,0000000;1017,0000000;582,0000000;582,0000000;180,0000000;217,0000000;180,0000000;217,0000000;281,9379364;2103,1722850;2535,4910320;3311,0444890;1074,9547230;1215,1662090;3311,0444890;13565,8761600;13578,6200300;1547,9587950;1267,6845010;18,2769490;NaN;0,3555838;165,2519694;8,0000000;2,0000000;-0,6253200;-0,6253200
27793,8476500;27793,9584400;0,1107960;0,3029150;1047,8000000;1262,0000000;67,4000000;1277,0000000;1442,0000000;71,0000000;808,0000000;1146,0000000;1146,0000000;469,0000000;296,0000000;469,0000000;296,0000000;554,5962495;4233,0048020;2671,5765910;5141,1611230;848,4060797;586,6637785;5141,1611230;13241,0017300;13265,9455600;1362,3650850;1335,2885570;18,6654490;0,5218883;0,4984129;156,6779289;7,0000000;2,0000000;-0,5901700;-0,5901700
27794,2530800;27794,3391600;0,0860810;0,2946350;1074,8750000;1415,1250000;74,2500000;1143,0000000;1512,0000000;78,0000000;1040,0000000;1375,0000000;1375,0000000;103,0000000;137,0000000;103,0000000;137,0000000;171,4001167;1196,5474380;1591,5242620;2013,0856770;418,2107550;604,0822017;2013,0856770;13182,5233300;13189,5796700;911,5776943;795,5546753;19,0708800;-0,9697284;0,3326210;162,7414262;7,0000000;1,0000000;0,0254800;0,0254800
27796,9203600;27796,9937200;0,0733550;2,5812050;538,7142857;1535,4285710;72,4285714;688,0000000;1618,0000000;78,0000000;470,0000000;1501,0000000;1501,0000000;218,0000000;117,0000000;218,0000000;117,0000000;247,4126108;2971,8492260;1594,9833000;3382,4820020;1472,2922770;695,2491309;3382,4820020;13113,1215000;13130,7582300;1192,4978320;797,3399427;21,7381660;-0,5778311;0,0859712;0,4807582;1,0000000;4,0000000;-0,0073511;-0,0073511
27797,3384300;27797,4118600;0,0734330;0,3447140;732,4285714;1515,0000000;60,0000000;903,0000000;1606,0000000;60,0000000;626,0000000;1475,0000000;1475,0000000;277,0000000;131,0000000;277,0000000;131,0000000;306,4147516;3772,1460380;1783,9391010;4230,1716540;1293,6962950;762,5999210;4230,1716540;13118,8662800;13141,1815800;1225,1070160;891,6359266;22,1562350;0,4505460;0,0533341;0,6116759;1,0000000;5,0000000;-0,0184680;-0,0184680
27797,5893500;27797,6877200;0,0983740;0,1774860;769,0000000;1334,0000000;62,6666667;903,0000000;1419,0000000;65,0000000;679,0000000;1276,0000000;1276,0000000;224,0000000;143,0000000;224,0000000;-104,0000000;265,7536453;2277,0244170;1850,0823390;3200,7504500;599,7519670;1148,6774960;3200,7504500;13218,6251000;13231,8133800;716,6550918;925,1773385;22,4071540;0,7865034;0,3597933;0,4790278;2,0000000;5,0000000;-0,0218340;-0,0218340
27797,8276200;27797,9386300;0,1110040;0,1399000;456,1000000;1100,1000000;70,2000000;794,0000000;1231,0000000;75,0000000;291,0000000;1053,0000000;1053,0000000;503,0000000;178,0000000;503,0000000;160,0000000;533,5663033;4531,3682390;1765,7021370;4942,0068970;1540,4850280;927,8944903;4942,0068970;13322,1167600;13348,8855900;1013,0891500;882,9142013;22,6454280;0,3736503;0,5130506;146,3928085;3,0000000;5,0000000;-0,0224330;-0,0224330
27798,0786800;27798,1770300;0,0983580;0,1400470;522,5555556;1090,2222220;68,0000000;843,0000000;1166,0000000;72,0000000;275,0000000;1010,0000000;1010,0000000;568,0000000;156,0000000;568,0000000;38,0000000;589,0331060;5774,8225870;2785,7418820;6540,8110120;1697,8791760;1596,2097640;6540,8110120;13320,6474500;13353,9468500;757,3216414;1392,8797450;22,8964790;0,6124090;0,3447818;1,2221507;4,0000000;5,0000000;-0,0212550;-0,0212550
27798,3170700;27798,4279400;0,1108710;0,1400360;473,6000000;892,6000000;71,8000000;739,0000000;955,0000000;73,0000000;255,0000000;821,0000000;821,0000000;484,0000000;134,0000000;484,0000000;-3,0000000;502,2071286;4365,4337020;2390,1651470;5195,1951730;1046,2609700;1398,0211240;5195,1951730;13427,5364900;13452,8803300;829,6337410;1195,0359430;23,1348730;0,6553479;0,4917090;123,6569905;5,0000000;5,0000000;-0,0157140;-0,0157140
27798,5555400;27798,6663700;0,1108380;0,1275960;504,4000000;850,1000000;74,5000000;931,0000000;1020,0000000;76,0000000;207,0000000;744,0000000;744,0000000;724,0000000;276,0000000;724,0000000;177,0000000;774,8238509;6532,0557930;3383,3161910;7492,0262070;1984,8788320;1578,8808890;7492,0262070;13436,3557500;13474,2495900;1213,2080690;1691,6080450;23,3733400;0,6063847;0,4959941;136,8455705;6,0000000;3,0000000;-0,0196770;-0,0196770
27798,8062100;27798,9172700;0,1110660;0,1398320;570,4000000;758,8000000;72,3000000;902,0000000;928,0000000;78,0000000;303,0000000;683,0000000;683,0000000;599,0000000;245,0000000;599,0000000;227,0000000;647,1676753;5393,1896350;2367,9613920;6074,7548870;1575,6397100;1035,4203810;6074,7548870;13488,7561200;13520,0249400;1115,9532800;1183,8221280;23,6240100;0,5869419;0,4935065;148,1975238;7,0000000;2,0000000;-0,0661140;-0,0661140
27799,0442500;27799,1303800;0,0861300;0,1269750;482,5000000;716,2500000;75,2500000;833,0000000;858,0000000;76,0000000;225,0000000;661,0000000;661,0000000;608,0000000;197,0000000;608,0000000;194,0000000;639,1189248;7059,0967140;2322,0712880;7592,6119400;1892,4880990;975,2699408;7592,6119400;13500,2001600;13541,4127400;1444,9893770;1160,8280910;23,8620510;0,4774124;0,3311139;157,1661854;8,0000000;2,0000000;-0,1441200;-0,1441200
27799,2701300;27799,3810400;0,1109130;0,1397500;912,2000000;944,2000000;66,9000000;1192,0000000;1131,0000000;69,0000000;747,0000000;845,0000000;845,0000000;445,0000000;286,0000000;445,0000000;208,0000000;528,9810961;4012,1536700;3281,8515410;5247,7552510;1163,0737610;1523,7167870;5247,7552510;13404,0381300;13427,5569500;1510,0348520;1640,8777420;24,0879310;0,5528402;0,4970869;118,7099573;9,0000000;2,0000000;-0,2665100;-0,2665100
27799,5083200;27799,6068700;0,0985510;0,1272750;1063,4444440;1313,1111110;19,5555556;1192,0000000;1488,0000000;20,0000000;931,0000000;1234,0000000;1234,0000000;261,0000000;254,0000000;261,0000000;254,0000000;364,1936298;2648,3749530;2577,3457400;4010,5134970;761,0272854;903,0857120;4010,5134970;13227,3624000;13243,2173400;1323,6874770;1288,1718910;24,3261190;0,5027025;0,3411246;0,5864024;10,0000000;2,0000000;-0,3717400;-0,3717400
27799,7844200;27799,8827700;0,0983550;0,1775500;960,0000000;1182,3333330;59,3333333;1160,0000000;1347,0000000;63,0000000;792,0000000;1119,0000000;1119,0000000;368,0000000;228,0000000;368,0000000;226,0000000;432,9064564;3741,5484720;2338,4677950;4688,6247890;732,0420924;965,8888719;4688,6247890;13286,6947900;13308,7441800;1239,9046570;1168,9913930;24,6022200;0,5485888;0,3309774;0,8094781;11,0000000;2,0000000;-0,1214000;-0,1214000
27802,5889300;27802,6997800;0,1108490;2,7061570;407,8000000;528,7000000;70,7000000;744,0000000;729,0000000;74,0000000;212,0000000;449,0000000;449,0000000;532,0000000;280,0000000;532,0000000;280,0000000;601,1854955;4799,3216000;2525,9587370;5520,3675480;1208,8516810;838,9791518;5520,3675480;13608,6724600;13636,9662900;1569,2029290;1262,7066730;27,4067320;0,4237079;0,4983627;159,5099933;1,0000000;3,0000000;-0,0805330;-0,0805330
27802,9272300;27803,0513600;0,1241280;0,2274500;476,0909091;686,8181818;67,5454546;703,0000000;889,0000000;70,0000000;310,0000000;586,0000000;586,0000000;393,0000000;303,0000000;393,0000000;303,0000000;496,2438917;3166,0866200;2441,0286160;4103,4697500;757,2828048;571,9902037;4103,4697500;13539,5402800;13558,0795100;1340,8573090;1220,2206150;27,7450310;0,5159297;0,4980299;0,8420901;1,0000000;2,0000000;-0,1452500;-0,1452500
27803,2538000;27803,3399300;0,0861290;0,2024430;403,2500000;828,1250000;74,0000000;639,0000000;959,0000000;74,0000000;275,0000000;771,0000000;771,0000000;364,0000000;188,0000000;364,0000000;188,0000000;409,6828041;4226,2188110;2182,7723530;4795,3669830;1474,5323870;894,0078255;4795,3669830;13462,6797700;13487,5798600;1491,4481240;1091,1724560;28,0716020;0,1806478;0,3596129;166,5870130;2,0000000;2,0000000;-0,1691400;-0,1691400
27803,5418000;27803,6529800;0,1111770;0,2018720;444,1000000;941,3000000;73,5000000;761,0000000;1077,0000000;78,0000000;218,0000000;861,0000000;861,0000000;543,0000000;216,0000000;543,0000000;-164,0000000;584,3842914;4884,1037260;2410,5705320;5877,0443760;1160,3119350;1547,0825800;5877,0443760;13402,7239300;13431,1427400;773,4924714;1205,3526360;28,3596030;0,7767845;0,5369616;127,8294656;3,0000000;2,0000000;-0,1705700;-0,1705700
27803,8933100;27803,9918000;0,0984950;0,2403330;493,4444444;1198,4444440;78,3333333;874,0000000;1269,0000000;83,0000000;222,0000000;1114,0000000;1114,0000000;652,0000000;155,0000000;652,0000000;-14,0000000;670,1708737;6619,6253620;3005,2286920;7514,2544160;1878,2679320;1685,3647390;7514,2544160;13264,2213000;13302,7429200;898,4068480;1502,6172600;28,7111130;0,6384254;0,3513909;1,4064338;4,0000000;2,0000000;-0,3235300;-0,3235300
27804,2568200;27804,3548700;0,0980570;0,2650130;815,6666667;1499,1111110;46,0000000;1092,0000000;1569,0000000;46,0000000;576,0000000;1446,0000000;1446,0000000;516,0000000;123,0000000;516,0000000;50,0000000;530,4573498;5262,2454290;1998,8374110;5729,7736830;1172,7872560;1070,8057560;5729,7736830;13122,1252500;13152,5913500;616,7478049;999,4228000;29,0746210;0,6657792;0,3285818;1,1280515;5,0000000;2,0000000;-0,5052200;-0,5052200
27804,5198200;27804,6181500;0,0983250;0,1649470;1008,6666670;1617,3333330;52,0000000;1221,0000000;1704,0000000;53,0000000;847,0000000;1543,0000000;1543,0000000;374,0000000;161,0000000;374,0000000;-69,0000000;407,1817776;3803,7121790;2573,0994150;4796,7525430;711,9247394;1525,5530130;4796,7525430;13071,0069800;13093,6119400;1133,9995170;1286,6832440;29,3376250;0,7005451;0,3393397;0,8130834;6,0000000;2,0000000;-0,5742400;-0,5742400
27804,7837400;27804,8691300;0,0853940;0,1655910;1286,5000000;1527,8750000;76,8750000;1391,0000000;1575,0000000;81,0000000;1222,0000000;1514,0000000;1514,0000000;169,0000000;61,0000000;169,0000000;59,0000000;179,6719232;1979,0617610;737,7567511;2202,0742750;585,5212310;398,1544371;2202,0742750;13126,9758500;13138,4697600;520,6138956;368,8112690;29,6015410;0,2150174;0,2991597;150,4334783;7,0000000;2,0000000;-0,6107200;-0,6107200
